10	0.0000200272
100	0.000315189
200	0.000636101
300	0.000967026
400	0.00136995
500	0.00158596
600	0.00226998
700	0.00219393
800	0.00279117
900	0.00296688
1000	0.00365686
2000	0.00796199
3000	0.0118921
4000	0.0157192
5000	0.0202911
6000	0.0250561
7000	0.0310249
8000	0.033514
9000	0.0398428
10000	0.043195
