10	0.0000565847
100	0.000634352
200	0.00131194
300	0.00202727
400	0.003012977
500	0.003496647
600	0.004216033
700	0.004988033
800	0.005773623
900	0.006562393
1000	0.00742062
2000	0.015206333
3000	0.0233167
4000	0.0312957
5000	0.039974067
6000	0.047680333
7000	0.0567484
8000	0.0654623
9000	0.072516733
10000	0.0822087
