10	0.0000231266
100	0.000272989
200	0.000571966
300	0.000821829
400	0.00123906
500	0.00159287
600	0.001827
700	0.00222182
800	0.00291491
900	0.00307894
1000	0.00330806
2000	0.00809789
3000	0.0111051
4000	0.0156209
5000	0.02018
6000	0.0242341
7000	0.0278671
8000	0.0331879
9000	0.0378101
10000	0.043612
